maxord,nonlin_conv_coef,max_conv_fails,solver,maxl,epslin,eta_cf,eta_max_fx,eta_min_fx,eta_max_gs,eta_min,eta_min_ef,runtime
4,0.082477,35,newton_gmres,300,0.819571,0.258046,19.651998,3.933112,1.161017,0.43109,0.648882,489.222276
4,0.271786,38,newton_gmres,399,0.801176,0.250456,16.39095,4.494722,1.713439,0.389495,0.590117,610.19136
4,0.100991,37,newton_gmres,301,0.824958,0.25223,18.287499,3.866722,0.781041,0.420897,0.654372,96.253168
4,0.292182,27,newton_gmres,298,0.831956,0.147573,16.780799,6.302294,3.57361,0.324816,0.611231,217.556156
4,0.060497,36,newton_gmres,300,0.869117,0.273072,19.043867,3.908669,0.375334,0.379428,0.662652,91.93932
4,0.109472,36,newton_gmres,300,0.803395,0.201327,19.124704,5.160864,0.48755,0.419649,0.656908,95.084687
3,0.712648,36,newton_pcg,352,0.506467,0.719443,10.325588,4.155498,2.644034,0.427908,0.332852,67.775262
3,0.53265,38,newton_pcg,253,0.508748,0.708541,9.372994,8.155496,2.806429,0.434711,0.51285,65.751124
4,0.506862,40,newton_pcg,373,0.481686,0.676277,10.220074,9.340471,1.943635,0.579898,0.602678,79.865219
3,0.712648,36,newton_pcg,352,0.506466,0.719426,10.326051,4.156304,2.644114,0.427926,0.332879,68.422754
3,0.470647,30,newton_pcg,274,0.517557,0.705767,11.57292,5.340473,4.23446,0.631411,0.42268,46.161581
3,0.53265,38,newton_pcg,253,0.508744,0.708534,9.371892,8.156302,2.806456,0.434742,0.512877,64.146417
4,0.50678,40,newton_pcg,373,0.481672,0.676263,10.218925,9.340985,1.943667,0.579969,0.602831,79.729865
4,0.642608,34,newton_pcg,358,0.490156,0.62783,12.067746,9.340471,4.392197,0.540901,0.543173,46.856796
3,0.643153,40,newton_pcg,259,0.496955,0.706966,9.860943,7.378095,2.173529,0.439081,0.394299,75.837375
3,0.470652,30,newton_pcg,274,0.517586,0.705774,11.571132,5.340987,4.23526,0.631406,0.422833,47.206145
4,0.642659,34,newton_pcg,358,0.490134,0.627829,12.068038,9.340985,4.391193,0.540853,0.543035,45.648426
3,0.630901,37,newton_pcg,332,0.43456,0.725916,12.535895,5.057058,7.361754,0.517771,0.579796,30.303691
3,0.561302,30,newton_pcg,351,0.509253,0.728813,6.843021,5.885602,4.639728,0.405797,0.574297,41.926784
4,0.626948,35,newton_pcg,252,0.480503,0.702123,10.843019,7.941732,5.814252,0.470718,0.497151,35.319485
3,0.205502,42,newton_pcg,204,0.6913,0.39178,17.522468,10.102214,8.329017,0.473476,0.318354,27.860618
4,0.26596,24,newton_pcg,398,0.421423,0.355779,18.653846,12.262316,5.472575,0.501216,0.638209,38.740154
3,0.589674,36,newton_gmres,252,0.496371,0.678879,8.039738,7.941732,5.814252,0.43949,0.441214,117.435212
4,0.300682,27,newton_pcg,497,0.65621,0.468204,16.920074,3.812913,5.405547,0.513137,0.559598,40.128048
3,0.618042,30,newton_pcg,152,0.472912,0.669085,7.250578,5.285552,3.035124,0.352445,0.621212,61.009495
4,0.625229,26,newton_pcg,252,0.51449,0.664706,11.250576,9.28555,1.138518,0.507073,0.441214,107.150611
4,0.072259,34,newton_gmres,300,0.851696,0.201327,19.999218,3.937546,0.040447,0.42025,0.652066,89.158634
4,0.614953,40,newton_gmres,421,0.51001,0.71023,6.948431,5.86607,5.007939,0.471071,0.599343,283.247946
3,0.483821,28,newton_pcg,198,0.738356,0.385203,14.77686,6.563141,3.942746,0.408529,0.637171,50.703532
3,0.39811,31,newton_pcg,453,0.600867,0.357475,13.358586,12.037267,1.99167,0.503566,0.579779,79.46165
4,0.121947,35,newton_gmres,300,0.856097,0.201327,19.395307,3.912402,1.212787,0.371575,0.663151,483.291517
4,0.061422,36,newton_gmres,300,0.836818,0.201327,18.564321,3.929225,0.367084,0.426733,0.656659,90.277058
4,0.285017,36,newton_gmres,403,0.725625,0.33016,15.913361,7.955628,0.695276,0.40454,0.4749,154.975608
4,0.096427,37,newton_gmres,300,0.850527,0.209465,18.332127,4.241385,0.458711,0.387188,0.668519,93.505967
3,0.246102,43,newton_gmres,398,0.77377,0.29988,16.317614,4.214078,1.912006,0.411672,0.532887,547.466148
4,0.09686,34,newton_gmres,299,0.828771,0.201327,18.452436,5.739799,1.054039,0.435599,0.647156,522.724831
4,0.083436,34,newton_gmres,301,0.808226,0.201327,19.934737,3.905032,0.434415,0.370482,0.652765,101.190936
4,0.149919,37,newton_gmres,300,0.823793,0.201327,19.341148,3.930808,0.921616,0.378963,0.665178,96.036662
3,0.415846,31,newton_pcg,354,0.4978,0.537473,9.358588,8.037269,0.23196,0.701566,0.457183,23.895035
4,0.107379,34,newton_gmres,246,0.801051,0.253032,18.29424,3.933432,1.30294,0.403456,0.663722,336.59544
4,0.06069,34,newton_gmres,300,0.839853,0.201327,19.018477,3.912955,0.5137,0.419077,0.647213,95.22107
4,0.06013,37,newton_gmres,301,0.876034,0.201327,18.111962,4.187999,1.395868,0.403814,0.651824,332.117461
4,0.27097,32,newton_gmres,399,0.774165,0.381325,15.06986,1.307887,1.95106,0.219298,0.68115,561.9139
4,0.070776,34,newton_gmres,301,0.835535,0.201327,18.829157,3.899459,0.488945,0.422998,0.657463,93.025164
4,0.078187,35,newton_gmres,300,0.865474,0.211705,18.915769,3.922635,0.246408,0.379882,0.670416,93.288105
